# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] polynom_b[n=17][T/m^n] 
+3.6570000000000005e+02 +2.3035477066388750e-03 -2.9341758766763355e+03 +3.1626351742051904e+11 -1.9799792784849609e+19 +4.5611858022770362e+26 
+3.6580000000000001e+02 +2.2976296370077372e-03 -2.9243917350747547e+03 +3.1520434463528436e+11 -1.9733236751130489e+19 +4.5457945918213541e+26 
+3.6590000000000003e+02 +2.2917293206681428e-03 -2.9146349078456665e+03 +3.1414753656384717e+11 -1.9666855022733631e+19 +4.5304543229688092e+26 
+3.6600000000000000e+02 +2.2858467007400513e-03 -2.9049065441971479e+03 +3.1309335124973743e+11 -1.9600677094458360e+19 +4.5151752024463326e+26 
+3.6610000000000002e+02 +2.2799817204818070e-03 -2.8952076843877226e+03 +3.1204198979029840e+11 -1.9534723831894647e+19 +4.4999642120158914e+26 
+3.6620000000000005e+02 +2.2741343237077183e-03 -2.8855389359246251e+03 +3.1099342627555359e+11 -1.9468981650558251e+19 +4.4848154518134805e+26 
+3.6630000000000001e+02 +2.2683044543714446e-03 -2.8759007987399045e+03 +3.0994757822403113e+11 -1.9403428370292785e+19 +4.4697198064292926e+26 
+3.6640000000000003e+02 +2.2624920564266321e-03 -2.8662937726373530e+03 +3.0890436310203290e+11 -1.9338041805351506e+19 +4.4546681587154389e+26 
+3.6650000000000000e+02 +2.2566970738266035e-03 -2.8567183570334473e+03 +3.0786369828372589e+11 -1.9272799762441535e+19 +4.4396513895314795e+26 
+3.6660000000000002e+02 +2.2509194505242140e-03 -2.8471750507974580e+03 +3.0682550100732672e+11 -1.9207680036778643e+19 +4.4246603766320281e+26 
+3.6670000000000005e+02 +2.2451591304735704e-03 -2.8376643543328164e+03 +3.0578968889689050e+11 -1.9142660456464675e+19 +4.4096860067118258e+26 
+3.6680000000000001e+02 +2.2394160576277855e-03 -2.8281867668199338e+03 +3.0475617927007434e+11 -1.9077718823546606e+19 +4.3947191593930765e+26 
+3.6690000000000003e+02 +2.2336901759403491e-03 -2.8187427878783446e+03 +3.0372488954879089e+11 -1.9012832948620333e+19 +4.3797507165590266e+26 
+3.6700000000000000e+02 +2.2279814293649199e-03 -2.8093329173832681e+03 +3.0269573722874316e+11 -1.8947980649093280e+19 +4.3647715620431970e+26 
+3.6710000000000002e+02 +2.2222897618819834e-03 -2.7999580170665954e+03 +3.0166883760542896e+11 -1.8883161881664221e+19 +4.3497795372214915e+26 
+3.6720000000000005e+02 +2.2166151175827243e-03 -2.7906204004346814e+03 +3.0064509829877472e+11 -1.8818465257804755e+19 +4.3348003404894169e+26 
+3.6730000000000001e+02 +2.2109574405849040e-03 -2.7813227425846239e+03 +2.9962562466921997e+11 -1.8754001523606131e+19 +4.3198666265830187e+26 
+3.6740000000000003e+02 +2.2053166750067893e-03 -2.7720677192426670e+03 +2.9861152223759521e+11 -1.8689881439036690e+19 +4.3050110540588842e+26 
+3.6750000000000000e+02 +2.1996927649669054e-03 -2.7628580064908610e+03 +2.9760389661796417e+11 -1.8626215772131119e+19 +4.2902662836801566e+26 
+3.6760000000000002e+02 +2.1940856545833447e-03 -2.7536962797404294e+03 +2.9660385323709985e+11 -1.8563115273996247e+19 +4.2756649714322583e+26 
+3.6770000000000005e+02 +2.1884952879738539e-03 -2.7445852141281744e+03 +2.9561249747426294e+11 -1.8500690692840698e+19 +4.2612397727264637e+26 
+3.6780000000000001e+02 +2.1829216092572657e-03 -2.7355274860858517e+03 +2.9463093502774518e+11 -1.8439052803699364e+19 +4.2470233501978316e+26 
+3.6790000000000003e+02 +2.1773645625511287e-03 -2.7265257704357368e+03 +2.9366027118599969e+11 -1.8378312346385623e+19 +4.2330483568503378e+26 
+3.6800000000000000e+02 +2.1718240919741394e-03 -2.7175827434306698e+03 +2.9270161160417365e+11 -1.8318580092415627e+19 +4.2193474543983163e+26 
+3.6810000000000002e+02 +2.1663001414666430e-03 -2.7086994702646743e+03 +2.9175551873064624e+11 -1.8259915276368460e+19 +4.2059384578999867e+26 
+3.6820000000000005e+02 +2.1607926542587166e-03 -2.6998705757581065e+03 +2.9082038319171191e+11 -1.8202171073080541e+19 +4.1927798202032710e+26 
+3.6830000000000001e+02 +2.1553015734023543e-03 -2.6910890740725090e+03 +2.8989405251685254e+11 -1.8145149130283837e+19 +4.1798151502543063e+26 
+3.6840000000000003e+02 +2.1498268419497609e-03 -2.6823479795616136e+03 +2.8897437428040118e+11 -1.8088651099516285e+19 +4.1669880580494530e+26 
+3.6850000000000000e+02 +2.1443684029534759e-03 -2.6736403069899643e+03 +2.8805919615665912e+11 -1.8032478640517638e+19 +4.1542421557394582e+26 
+3.6860000000000002e+02 +2.1389261994655723e-03 -2.6649590706051813e+03 +2.8714636569829858e+11 -1.7976433403194325e+19 +4.1415210529110818e+26 
+3.6870000000000005e+02 +2.1335001745382211e-03 -2.6562972847200417e+03 +2.8623373046706189e+11 -1.7920317037783726e+19 +4.1287683591530907e+26 
+3.6880000000000001e+02 +2.1280902712238082e-03 -2.6476479639516233e+03 +2.8531913810772620e+11 -1.7863931201993486e+19 +4.1159276861629533e+26 
+3.6890000000000003e+02 +2.1226964325745459e-03 -2.6390041226750468e+03 +2.8440043619774353e+11 -1.7807077547400694e+19 +4.1029426438936858e+26 
+3.6900000000000000e+02 +2.1173186016426675e-03 -2.6303587752878057e+03 +2.8347547232290497e+11 -1.7749557726474496e+19 +4.0897568425782487e+26 
+3.6910000000000002e+02 +2.1119567234794121e-03 -2.6217073840693133e+03 +2.8254282136089886e+11 -1.7691239987703351e+19 +4.0763328920452175e+26 
+3.6920000000000005e+02 +2.1066107511330833e-03 -2.6130552039982231e+03 +2.8160396765298029e+11 -1.7632258989144539e+19 +4.0627094075046963e+26 
+3.6930000000000001e+02 +2.1012806396504477e-03 -2.6044099372578376e+03 +2.8066112266260809e+11 -1.7572815970412306e+19 +4.0489439998265311e+26 
+3.6940000000000003e+02 +2.0959663440786851e-03 -2.5957792864447320e+03 +2.7971649794496594e+11 -1.7513112178346072e+19 +4.0350942817417785e+26 
+3.6950000000000000e+02 +2.0906678194649465e-03 -2.5871709542127619e+03 +2.7877230508246399e+11 -1.7453348862779150e+19 +4.0212178669195206e+26 
+3.6960000000000002e+02 +2.0853850208561366e-03 -2.5785926429096867e+03 +2.7783075557825543e+11 -1.7393727266628516e+19 +4.0073723671128500e+26 
+3.6970000000000005e+02 +2.0801179032996571e-03 -2.5700520554970717e+03 +2.7689406109231421e+11 -1.7334448646362425e+19 +3.9936153978006080e+26 
+3.6980000000000001e+02 +2.0748664218422828e-03 -2.5615568940452317e+03 +2.7596443304353271e+11 -1.7275714236951482e+19 +3.9800045684360626e+26 
+3.6990000000000003e+02 +2.0696305315313214e-03 -2.5531148614565782e+03 +2.7504408308333234e+11 -1.7217725294456891e+19 +3.9665974944441008e+26 
+3.7000000000000000e+02 +2.0644101874135829e-03 -2.5447336599092691e+03 +2.7413522266650705e+11 -1.7160683057379990e+19 +3.9534517863254391e+26 
+3.7010000000000002e+02 +2.0592053424202516e-03 -2.5364182646460463e+03 +2.7323930635548038e+11 -1.7104720120551096e+19 +3.9406053487264990e+26 
+3.7020000000000005e+02 +2.0540159410181468e-03 -2.5281627405731492e+03 +2.7235476045011899e+11 -1.7049694442694099e+19 +3.9280172457240286e+26 
+3.7030000000000001e+02 +2.0488419255579662e-03 -2.5199584250226676e+03 +2.7147925419410376e+11 -1.6995395324693115e+19 +3.9156268316465027e+26 
+3.7040000000000003e+02 +2.0436832383898614e-03 -2.5117966546325060e+03 +2.7061045665217200e+11 -1.6941612051937516e+19 +3.9033734565640696e+26 
+3.7050000000000000e+02 +2.0385398218647874e-03 -2.5036687670390065e+03 +2.6974603714267053e+11 -1.6888133931572021e+19 +3.8911964764878190e+26 
+3.7060000000000002e+02 +2.0334116183334263e-03 -2.4955660995912390e+03 +2.6888366491749698e+11 -1.6834750265409130e+19 +3.8790352460430378e+26 
+3.7070000000000005e+02 +2.0282985701463889e-03 -2.4874799894756379e+03 +2.6802100917868237e+11 -1.6781250350517395e+19 +3.8668291184719480e+26 
+3.7080000000000001e+02 +2.0232006196543822e-03 -2.4794017740065938e+03 +2.6715573916049527e+11 -1.6727423486701273e+19 +3.8545174477572935e+26 
+3.7090000000000003e+02 +2.0181177092076382e-03 -2.4713227899522703e+03 +2.6628552396566867e+11 -1.6673058962885878e+19 +3.8420395849869337e+26 
+3.7100000000000000e+02 +2.0130497811574563e-03 -2.4632343754116928e+03 +2.6540803303394202e+11 -1.6617946096833700e+19 +3.8293348891090346e+26 
+3.7110000000000002e+02 +2.0079967810254329e-03 -2.4551310262123875e+03 +2.6452175780509708e+11 -1.6561946532654918e+19 +3.8163630732597916e+26 
+3.7120000000000005e+02 +2.0029586670194332e-03 -2.4470198756963227e+03 +2.6362847943264883e+11 -1.6505211368807379e+19 +3.8031653083654242e+26 
+3.7130000000000001e+02 +1.9979354005190361e-03 -2.4389112167362764e+03 +2.6273080153273343e+11 -1.6447964070024382e+19 +3.7898031304877736e+26 
+3.7140000000000003e+02 +1.9929269429035273e-03 -2.4308153419136588e+03 +2.6183132765417023e+11 -1.6390428095584053e+19 +3.7763380742542128e+26 
+3.7150000000000000e+02 +1.9879332555521340e-03 -2.4227425436044905e+03 +2.6093266128045074e+11 -1.6332826898521262e+19 +3.7628316724765467e+26 
+3.7160000000000002e+02 +1.9829542998443385e-03 -2.4147031146058689e+03 +2.6003740601212924e+11 -1.6275383942391800e+19 +3.7493454609200150e+26 
+3.7170000000000005e+02 +1.9779900371590599e-03 -2.4067073469674469e+03 +2.5914816525605280e+11 -1.6218322673968083e+19 +3.7359409707418303e+26 
+3.7180000000000001e+02 +1.9730404288761639e-03 -2.3987655339493976e+03 +2.5826754273001074e+11 -1.6161866566860003e+19 +3.7226797404544232e+26 
+3.7190000000000003e+02 +1.9681054363748056e-03 -2.3908879679256279e+03 +2.5739814192653726e+11 -1.6106239075387175e+19 +3.7096233033143366e+26 
+3.7200000000000000e+02 +1.9631850210341147e-03 -2.3830849411675326e+03 +2.5654256630258057e+11 -1.6051663650235066e+19 +3.6968331914692150e+26 
+3.7210000000000002e+02 +1.9582791407449806e-03 -2.3753631462201483e+03 +2.5570261340486078e+11 -1.5998300152877429e+19 +3.6843544808268387e+26 
+3.7220000000000005e+02 +1.9533877394434587e-03 -2.3677148738876185e+03 +2.5487685635513477e+11 -1.5946054016968462e+19 +3.6721664022294289e+26 
+3.7230000000000001e+02 +1.9485107575769830e-03 -2.3601288147099431e+03 +2.5406306221970633e+11 -1.5894767073947404e+19 +3.6602317266173369e+26 
+3.7240000000000003e+02 +1.9436481355928834e-03 -2.3525936590195192e+03 +2.5325899800222470e+11 -1.5844281149414928e+19 +3.6485132232589107e+26 
+3.7250000000000000e+02 +1.9387998139383236e-03 -2.3450980969922657e+03 +2.5246243067391608e+11 -1.5794438066512589e+19 +3.6369736608020639e+26 
+3.7260000000000002e+02 +1.9339657330610664e-03 -2.3376308196079640e+03 +2.5167112741597931e+11 -1.5745079666750087e+19 +3.6255758129821715e+26 
+3.7270000000000005e+02 +1.9291458334082991e-03 -2.3301805170206562e+03 +2.5088285518708096e+11 -1.5696047771827495e+19 +3.6142824479872371e+26 
+3.7280000000000001e+02 +1.9243400554274537e-03 -2.3227358797606903e+03 +2.5009538105015869e+11 -1.5647184212864002e+19 +3.6030563366669842e+26 
+3.7290000000000003e+02 +1.9195483395659377e-03 -2.3152855982940991e+03 +2.4930647204769427e+11 -1.5598330819038470e+19 +3.5918602493102862e+26 
+3.7300000000000000e+02 +1.9147706262711086e-03 -2.3078183630558383e+03 +2.4851389521916458e+11 -1.5549329419495231e+19 +3.5806569562338526e+26 
+3.7310000000000002e+02 +1.9100068608319499e-03 -2.3003262344683394e+03 +2.4771600121763956e+11 -1.5500058363403547e+19 +3.5694169014920709e+26 
+3.7320000000000005e+02 +1.9052570079025350e-03 -2.2928147513264144e+03 +2.4691347478437302e+11 -1.5450542050343530e+19 +3.5581412162857021e+26 
+3.7330000000000001e+02 +1.9005210369786648e-03 -2.2852928225511323e+03 +2.4610758431415048e+11 -1.5400841403629818e+19 +3.5468387066232005e+26 
+3.7340000000000003e+02 +1.8957989175559927e-03 -2.2777693569133330e+03 +2.4529959816653055e+11 -1.5351017343690404e+19 +3.5355181777461739e+26 
+3.7350000000000000e+02 +1.8910906191302883e-03 -2.2702532632443167e+03 +2.4449078470576334e+11 -1.5301130790768325e+19 +3.5241884347362029e+26 
+3.7360000000000002e+02 +1.8863961111973057e-03 -2.2627534505094236e+03 +2.4368241235078287e+11 -1.5251242670951131e+19 +3.5128582844894313e+26 
+3.7370000000000005e+02 +1.8817153632526250e-03 -2.2552788272946618e+03 +2.4287574940190845e+11 -1.5201413898888028e+19 +3.5015365305363862e+26 
+3.7380000000000001e+02 +1.8770483447921480e-03 -2.2478383026669530e+03 +2.4207206429451825e+11 -1.5151705401591411e+19 +3.4902319799374495e+26 
+3.7390000000000003e+02 +1.8723950253113103e-03 -2.2404407851029096e+03 +2.4127262530850781e+11 -1.5102178092343532e+19 +3.4789534359205696e+26 
+3.7400000000000000e+02 +1.8677553743061124e-03 -2.2330951838065248e+03 +2.4047870091573251e+11 -1.5052892901355966e+19 +3.4677097064307475e+26 
+3.7410000000000002e+02 +1.8631293579492326e-03 -2.2258083048857857e+03 +2.3969129717933975e+11 -1.5003900612854901e+19 +3.4565087627298239e+26 
+3.7420000000000005e+02 +1.8585169291228409e-03 -2.2185785456876110e+03 +2.3891037147706891e+11 -1.4955211510231345e+19 +3.4453552523609042e+26 
+3.7430000000000001e+02 +1.8539180373862113e-03 -2.2114022010014960e+03 +2.3813561891922470e+11 -1.4906825743304976e+19 +3.4342529896348952e+26 
+3.7440000000000003e+02 +1.8493326322983339e-03 -2.2042755653565828e+03 +2.3736673456127612e+11 -1.4858743457803602e+19 +3.4232057878599573e+26 
+3.7450000000000000e+02 +1.8447606634184701e-03 -2.1971949334971409e+03 +2.3660341349663165e+11 -1.4810964801763346e+19 +3.4122174607932228e+26 
+3.7460000000000002e+02 +1.8402020803060554e-03 -2.1901566004596602e+03 +2.3584535090311948e+11 -1.4763489931069061e+19 +3.4012918244545466e+26 
+3.7470000000000005e+02 +1.8356568325200075e-03 -2.1831568606376850e+03 +2.3509224179697089e+11 -1.4716318987809350e+19 +3.3904326911053796e+26 
+3.7480000000000001e+02 +1.8311248696200445e-03 -2.1761920093976692e+03 +2.3434378143676053e+11 -1.4669452134604378e+19 +3.3796438785662730e+26 
+3.7490000000000003e+02 +1.8266061411649828e-03 -2.1692583409705512e+03 +2.3359966479102240e+11 -1.4622889509091037e+19 +3.3689291978141190e+26 
+3.7500000000000000e+02 +1.8221005967137276e-03 -2.1623521497387960e+03 +2.3285958687337848e+11 -1.4576631253148019e+19 +3.3582924610568611e+26 
+3.7510000000000002e+02 +1.8176081874202283e-03 -2.1554701604045958e+03 +2.3212321090810992e+11 -1.4530668649944297e+19 +3.3477340890290539e+26 
+3.7520000000000005e+02 +1.8131288708135103e-03 -2.1486108128082747e+03 +2.3139007143789597e+11 -1.4484957418904971e+19 +3.3372409017128729e+26 
+3.7530000000000001e+02 +1.8086626060169141e-03 -2.1417729761433538e+03 +2.3065967096364493e+11 -1.4439444398686173e+19 +3.3267963215154547e+26 
+3.7540000000000003e+02 +1.8042093521538159e-03 -2.1349555197761906e+03 +2.2993151204690845e+11 -1.4394076434085507e+19 +3.3163837726999676e+26 
+3.7550000000000000e+02 +1.7997690683475291e-03 -2.1281573128877253e+03 +2.2920509718881638e+11 -1.4348800363965065e+19 +3.3059866777647135e+26 
+3.7560000000000002e+02 +1.7953417137211577e-03 -2.1213772244586667e+03 +2.2847992884659262e+11 -1.4303563023809620e+19 +3.2955884583598907e+26 
+3.7570000000000005e+02 +1.7909272473984102e-03 -2.1146141241961959e+03 +2.2775550965974951e+11 -1.4258311264637895e+19 +3.2851725403600632e+26 
+3.7580000000000001e+02 +1.7865256285022760e-03 -2.1078668809276828e+03 +2.2703134204529556e+11 -1.4212991918393895e+19 +3.2747223444296505e+26 
+3.7590000000000003e+02 +1.7821368161565893e-03 -2.1011343645130887e+03 +2.2630692867971106e+11 -1.4167551839167560e+19 +3.2642212972629203e+26 
+3.7600000000000000e+02 +1.7777607694842393e-03 -2.0944154436505482e+03 +2.2558177194853543e+11 -1.4121937856298555e+19 +3.2536528188327109e+26 
+3.7610000000000002e+02 +1.7733974478918002e-03 -2.0877096888523042e+03 +2.2485562596480936e+11 -1.4076122637318271e+19 +3.2430083669411496e+26 
+3.7620000000000005e+02 +1.7690468119184437e-03 -2.0810194750946989e+03 +2.2412925104043930e+11 -1.4030182141461416e+19 +3.2323115340241316e+26 
+3.7630000000000001e+02 +1.7647088223864248e-03 -2.0743478784537565e+03 +2.2340365904059021e+11 -1.3984218151594740e+19 +3.2215939464432202e+26 
+3.7640000000000003e+02 +1.7603834401178160e-03 -2.0676979747204014e+03 +2.2267986174865039e+11 -1.3938332443066771e+19 +3.2108872284136790e+26 
+3.7650000000000000e+02 +1.7560706259355712e-03 -2.0610728408568957e+03 +2.2195887125811084e+11 -1.3892626818525850e+19 +3.2002230117365773e+26 
+3.7660000000000002e+02 +1.7517703406613725e-03 -2.0544755521882689e+03 +2.2124169923659152e+11 -1.3847203043498308e+19 +3.1896329179619151e+26 
+3.7670000000000005e+02 +1.7474825451173025e-03 -2.0479091845530893e+03 +2.2052935748708456e+11 -1.3802162895446120e+19 +3.1791485719649077e+26 
+3.7680000000000001e+02 +1.7432072001258682e-03 -2.0413768142907147e+03 +2.1982285793351523e+11 -1.3757608161818259e+19 +3.1688016012708990e+26 
+3.7690000000000003e+02 +1.7389442665094444e-03 -2.0348815176433552e+03 +2.1912321248536026e+11 -1.3713640629419796e+19 +3.1586236333445258e+26 
+3.7700000000000000e+02 +1.7346937050902020e-03 -2.0284263705304427e+03 +2.1843143296149063e+11 -1.3670362076796836e+19 +3.1486462933028449e+26 
+3.7710000000000002e+02 +1.7304554767257911e-03 -2.0220133055935444e+03 +2.1774817170211841e+11 -1.3627838876958433e+19 +3.1388903057263365e+26 
+3.7720000000000005e+02 +1.7262295424130042e-03 -2.0156396786311359e+03 +2.1707264215861194e+11 -1.3585995695837694e+19 +3.1293327696179862e+26 
+3.7730000000000001e+02 +1.7220158631856841e-03 -2.0093017041556307e+03 +2.1640369881704437e+11 -1.3544721838339471e+19 +3.1199398956935048e+26 
+3.7740000000000003e+02 +1.7178144000761818e-03 -2.0029955947458109e+03 +2.1574019565854993e+11 -1.3503906565216872e+19 +3.1106778824467553e+26 
+3.7750000000000000e+02 +1.7136251141171247e-03 -1.9967175633610402e+03 +2.1508098676946884e+11 -1.3463439146755518e+19 +3.1015129310739738e+26 
+3.7760000000000002e+02 +1.7094479663418024e-03 -1.9904638237986803e+03 +2.1442492644885056e+11 -1.3423208871504994e+19 +3.0924112477651260e+26 
+3.7770000000000005e+02 +1.7052829177827509e-03 -1.9842305888655910e+03 +2.1377086873772971e+11 -1.3383105005485586e+19 +3.0833390324783485e+26 
+3.7780000000000001e+02 +1.7011299294728088e-03 -1.9780140717895554e+03 +2.1311766779077377e+11 -1.3343016824867301e+19 +3.0742624880230886e+26 
+3.7790000000000003e+02 +1.6969889624443464e-03 -1.9718104852026918e+03 +2.1246417760796396e+11 -1.3302833592324108e+19 +3.0651478134758682e+26 
+3.7800000000000000e+02 +1.6928599777312075e-03 -1.9656160435707075e+03 +2.1180925265597794e+11 -1.3262444610665011e+19 +3.0559612188973003e+26 
+3.7810000000000002e+02 +1.6887429361297074e-03 -1.9594276485285177e+03 +2.1115196989192767e+11 -1.3221760801435333e+19 +3.0466755938898661e+26 
+3.7820000000000005e+02 +1.6846377974947967e-03 -1.9532449611545944e+03 +2.1049229894746671e+11 -1.3180779792607830e+19 +3.0372906091987969e+26 
+3.7830000000000001e+02 +1.6805445214455985e-03 -1.9470683318096842e+03 +2.0983043248334167e+11 -1.3139520877286038e+19 +3.0278126278243350e+26 
+3.7840000000000003e+02 +1.6764630676011185e-03 -1.9408981107225904e+03 +2.0916656312517728e+11 -1.3098003345408170e+19 +3.0182480118663673e+26 
+3.7850000000000000e+02 +1.6723933955806148e-03 -1.9347346484233897e+03 +2.0850088357668323e+11 -1.3056246493755578e+19 +3.0086031253274724e+26 
+3.7860000000000002e+02 +1.6683354650030323e-03 -1.9285782950681880e+03 +2.0783358644637512e+11 -1.3014269610887459e+19 +2.9988843299488525e+26 
+3.7870000000000005e+02 +1.6642892354872718e-03 -1.9224294007283820e+03 +2.0716486431860080e+11 -1.2972091983167633e+19 +2.9890979868529275e+26 
+3.7880000000000001e+02 +1.6602546666528305e-03 -1.9162883162334260e+03 +2.0649490997171252e+11 -1.2929732913668037e+19 +2.9792504617338836e+26 
+3.7890000000000003e+02 +1.6562317181184475e-03 -1.9101553914994522e+03 +2.0582391595568045e+11 -1.2887211686074817e+19 +2.9693481150336446e+26 
+3.7900000000000000e+02 +1.6522203495035314e-03 -1.9040309772176429e+03 +2.0515207501107483e+11 -1.2844547600084306e+19 +2.9593973115005109e+26 
+3.7910000000000002e+02 +1.6482205220498911e-03 -1.8979159493365678e+03 +2.0447970543673996e+11 -1.2801771865299743e+19 +2.9494078317811263e+26 
